"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"388","A5 Yes. Informal, can dip in and out. Social for those of us that can’t get into face-to-face situations or don’t w… https://t.co/oIOfKdWNYO",FALSE,2,NA,2017-04-05 19:42:32,TRUE,NA,"849708856406159368",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kjhaxton",0,FALSE,FALSE,NA,NA
"389","@sallyburruk #LTHEchat
Well…that's written off the chances of most of the world from learning anything",FALSE,0,"sallyburruk",2017-04-05 19:42:28,FALSE,"849706346958204929","849708837670203392","487711948","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","simonrae",0,FALSE,FALSE,NA,NA
"390","@cpjobling @LTHEchat How about your students Chris? #LTHEchat",FALSE,0,"cpjobling",2017-04-05 19:42:26,FALSE,"849708100458295296","849708829935841283","4229341","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chrissinerantzi",0,FALSE,FALSE,NA,NA
"391","@LTHEchat A4 From the student perspective (outside of taught element) self-directed learning is where you feel most comfortable #lthechat",FALSE,1,"LTHEchat",2017-04-05 19:42:24,FALSE,"849705599638155264","849708821022900225","2659221798","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suebecks",0,FALSE,FALSE,NA,NA
"392","@suewatling #LTHEchat design and space should go together and then management start complaining about capacity ...",FALSE,1,"suewatling",2017-04-05 19:42:17,FALSE,"849707737357352960","849708791016902656","14897464","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","profpeterbrad",0,FALSE,FALSE,NA,NA
"393","@mberry But without access to the learning, you don't have a chance. An inclusive learning module I did was all vid… https://t.co/GB3ZP0bYMI",FALSE,0,"mberry",2017-04-05 19:42:16,TRUE,"849708264220762116","849708786550009856","8496052","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyburruk",0,FALSE,FALSE,NA,NA
"394","RT @LTHEchat: Q5 Is social media a learning space? If so, what are its qualities? #LTHEchat https://t.co/8wiizo7ZZJ",FALSE,0,NA,2017-04-05 19:42:14,FALSE,NA,"849708781277773824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattcornock",5,TRUE,FALSE,NA,NA
"395","@LTHEchat A5: sure it is! Noisy, unstructured, mad, friendly: a place where serendipity can happen #LTHEchat",FALSE,5,"LTHEchat",2017-04-05 19:42:14,FALSE,"849708267018346496","849708780619169795","2659221798","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cpjobling",1,FALSE,FALSE,NA,NA
"396","@CharHarAgain @mberry @mattcornock @kjhaxton Your students are very lucky you have a welcoming office they can visit you in! #LTHEchat",FALSE,1,"CharHarAgain",2017-04-05 19:42:11,FALSE,"849708011975299072","849708766669000704","119151847","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JennyLewinJones",0,FALSE,FALSE,NA,NA
"397","@LTHEchat A5 Yes. It provides input and feedback from diverse areas of thought and allows for rapid long distance discussions #LTHEchat",FALSE,1,"LTHEchat",2017-04-05 19:42:03,FALSE,"849708267018346496","849708735056490496","2659221798","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoganJRodriguez",0,FALSE,FALSE,NA,NA
"398","RT @profpeterbrad: @nlafferty #LTHEchat We need more examples of 'good' spaces and some analysis of why/how they work (e.g. From University…",FALSE,0,NA,2017-04-05 19:41:52,FALSE,NA,"849708686994022402",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","J_westwood",3,TRUE,FALSE,NA,NA
"399","@andrewmid Top of my list: Decent wifi for one! Power sockets everywhere. Tablet projection from student/staff (roa… https://t.co/4HlqJGUyGZ",FALSE,1,"andrewmid",2017-04-05 19:41:48,TRUE,"849707338189680645","849708669570830336","800614","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattcornock",0,FALSE,FALSE,NA,NA
"400","@mberry @CharHarAgain @mattcornock @JennyLewinJones @kjhaxton Wot no glitterballs? #LTHEchat",FALSE,0,"mberry",2017-04-05 19:41:48,FALSE,"849708513270145024","849708669356920833","8496052","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","srowett",0,FALSE,FALSE,NA,NA
"401","RT @profpeterbrad: @nlafferty #LTHEchat We need more examples of 'good' spaces and some analysis of why/how they work (e.g. From University…",FALSE,0,NA,2017-04-05 19:41:35,FALSE,NA,"849708616047362055",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CharHarAgain",3,TRUE,FALSE,NA,NA
"402","@LTHEchat A5: It must be - as I learn through things like #LTHEchat!, but it can also be a massive distraction",FALSE,1,"LTHEchat",2017-04-05 19:41:34,FALSE,"849708267018346496","849708611458748417","2659221798","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","J_westwood",1,FALSE,FALSE,NA,NA
"403","A4 Flexible learning spaces offer more scope for teaching &amp; learning, teachers &amp; students need support to adapt to new spaces #lthechat",FALSE,1,NA,2017-04-05 19:41:32,FALSE,NA,"849708601946066949",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","alacre",0,FALSE,FALSE,NA,NA
"404","RT @S_J_Lancaster: Pun wise. Space is the final frontier and place is what you have when the cod runs out. #LTHEchat https://t.co/pUdbl2zIUU",FALSE,0,NA,2017-04-05 19:41:31,FALSE,NA,"849708597185531904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willhaywood",1,TRUE,FALSE,NA,NA
"405","@kjhaxton @chrissinerantzi @srowett #LTHEchat agreed - I did two schools talk back to back recently and I felt the… https://t.co/5FxPplnLfY",FALSE,2,"kjhaxton",2017-04-05 19:41:22,TRUE,"849707586102460418","849708559743025152","34229633","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MartinRich106",0,FALSE,FALSE,NA,NA
"406","A5: Definitely!! Found a good few articles recently which has been very helpful with assessment + reading #LTHEchat… https://t.co/6ktnu9mFHO",FALSE,0,NA,2017-04-05 19:41:17,TRUE,NA,"849708538876375042",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KiuSum",0,FALSE,FALSE,NA,NA
"407","A1 pp associate 'other' spaces that matter for learning - and so Unis should note that formality and enclosure are overrated  #LTHEchat",FALSE,0,NA,2017-04-05 19:41:12,FALSE,NA,"849708519859335168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andrewmid",0,FALSE,FALSE,NA,NA
"408","@srowett @CharHarAgain @mattcornock @JennyLewinJones @kjhaxton We have learning spaces with chandeliers too. Time f… https://t.co/NTzADTjlNm",FALSE,5,"srowett",2017-04-05 19:41:11,TRUE,"849707624878702592","849708513270145024","351707332","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mberry",0,FALSE,FALSE,NA,NA
"409","@MartinRich106 can learning happen there happen despite their potential unpleasantness. What does really make a difference? #LTHEchat",FALSE,0,"MartinRich106",2017-04-05 19:41:05,FALSE,"849707227371982849","849708491426193408","728575226708119553","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","chrissinerantzi",0,FALSE,FALSE,NA,NA
"410","@LTHEchat #LTHEchat #LTHEchat  A4 academics have a wish list for the timetabled learning env. (not always fulfilled)",FALSE,0,"LTHEchat",2017-04-05 19:40:59,FALSE,"849705599638155264","849708463009804288","2659221798","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LorrieUWB",0,FALSE,FALSE,NA,NA
"411","@S_J_Lancaster 2/2 We didn't used to give students recorders to tape their learning discussions now we want them to… https://t.co/L3kWQxLNjN",FALSE,1,"S_J_Lancaster",2017-04-05 19:40:55,TRUE,"849707666129776641","849708449919324160","240186025","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nlafferty",0,FALSE,FALSE,NA,NA
"412","Pun wise. Space is the final frontier and place is what you have when the cod runs out. #LTHEchat https://t.co/pUdbl2zIUU",FALSE,3,NA,2017-04-05 19:40:34,FALSE,NA,"849708358609383425",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","S_J_Lancaster",1,FALSE,FALSE,NA,NA
"413","RT @LTHEchat: Q5 Is social media a learning space? If so, what are its qualities? #LTHEchat https://t.co/8wiizo7ZZJ",FALSE,0,NA,2017-04-05 19:40:28,FALSE,NA,"849708334626349057",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sultec4",5,TRUE,FALSE,NA,NA
"414","RT @LTHEchat: Q5 Is social media a learning space? If so, what are its qualities? #LTHEchat https://t.co/8wiizo7ZZJ",FALSE,0,NA,2017-04-05 19:40:28,FALSE,NA,"849708334529773572",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cpjobling",5,TRUE,FALSE,NA,NA
"415","@nlafferty #LTHEchat We need more examples of 'good' spaces and some analysis of why/how they work (e.g. From University of Westminster)",FALSE,3,"nlafferty",2017-04-05 19:40:21,FALSE,"849707417067802624","849708304372834304","14107935","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","profpeterbrad",3,FALSE,FALSE,NA,NA
"416","@chrissinerantzi @srowett Don’t worry if you make a complete tit of yourself. You can correct it in some way. Be daft with grace. #LTHEchat",FALSE,3,"chrissinerantzi",2017-04-05 19:40:20,FALSE,"849707946518990849","849708302195929088","34362372","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kjhaxton",0,FALSE,FALSE,NA,NA
"417","@andrewmid @begumru Gardening also a good activity to process and question, reflect and digest #LTHEchat",FALSE,2,"andrewmid",2017-04-05 19:40:20,FALSE,"849707815929344001","849708301331955712","800614","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suebecks",0,FALSE,FALSE,NA,NA
"418","@LTHEchat .@LTHEchat A4 It's not currently, but it should be as not thinking about it is missing a tool in both stu… https://t.co/FBnu5Bd1RY",FALSE,0,"LTHEchat",2017-04-05 19:40:20,TRUE,"849705599638155264","849708300757291008","2659221798","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santanuvasant",0,FALSE,FALSE,NA,NA
"419","#LTHEchat @LTHEchat

Dare I ask if there is any correlation between
favoured Learning Space and favoured Learning Style?

<ed><U+00A0><U+00BD><ed><U+00B8><U+0089>",FALSE,2,NA,2017-04-05 19:40:19,FALSE,NA,"849708297720614912",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","simonrae",0,FALSE,FALSE,NA,NA
"420","Q5 Is social media a learning space? If so, what are its qualities? #LTHEchat https://t.co/8wiizo7ZZJ",FALSE,3,NA,2017-04-05 19:40:12,FALSE,NA,"849708267018346496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LTHEchat",5,FALSE,FALSE,NA,NA
"421","@sallyburruk Access to the internet is (almost) necessary for learning, but in and of itself won't result in learni… https://t.co/7o4QYYkXED",FALSE,1,"sallyburruk",2017-04-05 19:40:11,TRUE,"849707702699917314","849708264220762116","487711948","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mberry",1,FALSE,FALSE,NA,NA
"422","@LTHEchat A2 a learning space is any location where people walk away better at something than when they started. #LTHEchat",FALSE,0,"LTHEchat",2017-04-05 19:40:04,FALSE,"849700699659227137","849708234332155904","2659221798","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wonnydon",0,FALSE,FALSE,NA,NA
"423","@willhaywood @sallyburruk @jamesclay But again surely no wifi can be a good thing to reduce distraction +all those… https://t.co/h9TaLkkMQ6",FALSE,0,"willhaywood",2017-04-05 19:39:58,TRUE,"849707627475075074","849708207169826816","15335826","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KiuSum",0,FALSE,FALSE,NA,NA
"424","@simonrae Students can massively change a LS. If 20 stu's in a room for 100 sit at the back, totally different than… https://t.co/NEOZLYNIbh",FALSE,3,"simonrae",2017-04-05 19:39:55,TRUE,"849707436453834756","849708195417292800","48292696","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","srowett",0,FALSE,FALSE,NA,NA
"425","@LTHEchat #LTHEchat  A4 - students have little choice with that unless it's private study",FALSE,0,"LTHEchat",2017-04-05 19:39:52,FALSE,"849705599638155264","849708184696705026","2659221798","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LorrieUWB",0,FALSE,FALSE,NA,NA
"426","@S_J_Lancaster Pedagogy is key - particularly in online spaces. We seem to do things because we can e.g. discussion boards, 1/2 #LTHEchat",FALSE,1,"S_J_Lancaster",2017-04-05 19:39:52,FALSE,"849707666129776641","849708183862071297","240186025","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nlafferty",0,FALSE,FALSE,NA,NA
"427","Q4 How relevant is thinking about learning spaces to the academic and the student? #LTHEchat https://t.co/GJcpzqNZql #mpeluab",FALSE,0,NA,2017-04-05 19:39:45,FALSE,NA,"849708155667927044",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LinaMorgado",0,FALSE,FALSE,NA,NA
"428","A4 highly relevant. I only wish the people who sign off new builds/Facilities projects would think about it too!… https://t.co/SXjrQHx9Xw",FALSE,1,NA,2017-04-05 19:39:37,TRUE,NA,"849708120465190912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beilinglaoshi",0,FALSE,FALSE,NA,NA
"429","@chrissinerantzi @LTHEchat My blog and to some extent my corner of the VLE. It’s mine, all mine, and I can do what I like with it. #LTHEchat",FALSE,1,"chrissinerantzi",2017-04-05 19:39:32,FALSE,"849707582969323524","849708100458295296","34362372","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cpjobling",0,FALSE,FALSE,NA,NA
"430","Lol <ed><U+00A0><U+00BD><ed><U+00B8><U+0081> #LTHEchat https://t.co/wdZX7HC8ga",FALSE,0,NA,2017-04-05 19:39:18,FALSE,NA,"849708042824404994",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyburruk",0,FALSE,FALSE,NA,NA
"431","@srowett @mberry @CharHarAgain @mattcornock @JennyLewinJones well…there’s no beating that then is there? Sparkly th… https://t.co/8YiIvuGKUU",FALSE,1,"srowett",2017-04-05 19:39:15,TRUE,"849707624878702592","849708029566218241","351707332","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kjhaxton",0,FALSE,FALSE,NA,NA
"432","@mberry @mattcornock @JennyLewinJones @kjhaxton Best to be prepared in case of an impromptu street party. Terribly… https://t.co/DduYSW4wrn",FALSE,1,"mberry",2017-04-05 19:39:11,TRUE,"849707359735828481","849708011975299072","8496052","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CharHarAgain",0,FALSE,FALSE,NA,NA
"433","@LTHEchat A4 Very relevant. Especially when thinking about relationships between space and power #LTHEchat",FALSE,2,"LTHEchat",2017-04-05 19:39:10,FALSE,"849705599638155264","849708006728245248","2659221798","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PabloDalby",0,FALSE,FALSE,NA,NA
"434","""Have nothing in your learning space that you do not know to be useful, or believe to be beautiful."" William Morris. Well, nearly. #lthechat",FALSE,4,NA,2017-04-05 19:39:05,FALSE,NA,"849707985706389504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mberry",1,FALSE,FALSE,NA,NA
"435","@CharHarAgain @mberry @JennyLewinJones @kjhaxton Think this comes back to my previous post on personal preferences,… https://t.co/P8UxZWClSh",FALSE,1,"CharHarAgain",2017-04-05 19:38:53,TRUE,"849706809527083009","849707937408974848","119151847","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattcornock",0,FALSE,FALSE,NA,NA
"436","@mattcornock @andrewmid Interesting. For me space is the structure and place is what you make of it. #LTHEchat",FALSE,1,"mattcornock",2017-04-05 19:38:53,FALSE,"849706419024777216","849707936389746688","20971476","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suebecks",0,FALSE,FALSE,NA,NA
"437","@srowett @dave_thesmith @andrewmid could well be I only did a quick search #lthechat",FALSE,0,"srowett",2017-04-05 19:38:53,FALSE,"849707854374330368","849707934644883456","351707332","<a href=""http://www.tchat.io"" rel=""nofollow"">tchat.io</a>","dave_thesmith",0,FALSE,FALSE,NA,NA
"438","@willhaywood @jamesclay Lol! Hence our Google hangout in the pub <ed><U+00A0><U+00BD><ed><U+00B8><U+0080> #LTHEchat",FALSE,1,"willhaywood",2017-04-05 19:38:48,FALSE,"849707627475075074","849707917196570624","15335826","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyburruk",0,FALSE,FALSE,NA,NA
"439","@dave_thesmith @andrewmid Isn't that one of the amended questions for 2107? I think learning spaces may be a new reference #LTHEchat",FALSE,0,"dave_thesmith",2017-04-05 19:38:33,FALSE,"849707029149212674","849707854374330368","19645540","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","srowett",0,FALSE,FALSE,NA,NA
"440","RT @kjhaxton: @mberry @CharHarAgain @mattcornock @JennyLewinJones I have bunting in my office as well :) #LTHEchat",FALSE,0,NA,2017-04-05 19:38:22,FALSE,NA,"849707805925933058",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","S_J_Lancaster",1,TRUE,FALSE,NA,NA
"441","A4: Very. Need good learning space to concentrate + absorb academic wealth of wisdom + knowledge #LTHEchat Need to… https://t.co/EhtbH4Udwt",FALSE,0,NA,2017-04-05 19:38:19,TRUE,NA,"849707795628929025",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KiuSum",0,FALSE,FALSE,NA,NA
"442","A4 facilities in a space change the way we use and think about it  #lthechat",FALSE,0,NA,2017-04-05 19:38:17,FALSE,NA,"849707787433246721",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DeenaI",0,FALSE,FALSE,NA,NA
"443","A4 learning design and learning space go together #LTHEchat",FALSE,4,NA,2017-04-05 19:38:06,FALSE,NA,"849707737357352960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suewatling",0,FALSE,FALSE,NA,NA
"444","@mberry @CharHarAgain @mattcornock @JennyLewinJones I have bunting in my office as well :) #LTHEchat",FALSE,4,"mberry",2017-04-05 19:38:00,FALSE,"849707359735828481","849707713072431107","8496052","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kjhaxton",1,FALSE,FALSE,NA,NA
"445","@mberry What do you mean? Sorry! <ed><U+00A0><U+00BD><ed><U+00B9><U+0082> #LTHEchat",FALSE,0,"mberry",2017-04-05 19:37:57,FALSE,"849706656904744960","849707702699917314","8496052","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyburruk",0,FALSE,FALSE,NA,NA
"446","And the right pedagogy Matt. Nobody from ALT C accepted my offer to keynote 2017 :) #LTHEchat https://t.co/dE8yb5RxOy",FALSE,1,NA,2017-04-05 19:37:49,FALSE,NA,"849707666129776641",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","S_J_Lancaster",0,FALSE,FALSE,NA,NA
"447","@jamesclay hot chocolate please :) #lthechat",FALSE,0,"jamesclay",2017-04-05 19:37:43,FALSE,"849707020680908800","849707643916648448","2272841","<a href=""http://tweetchat.com"" rel=""nofollow"">TweetChat by oneQube</a>","DrRossEspinoza",0,FALSE,FALSE,NA,NA
"448","@cpjobling @LTHEchat I improvise! Yearn for flexible configuration of furniture + laptops as oposed to rigid labs w… https://t.co/RfxvVfCoGw",FALSE,1,"cpjobling",2017-04-05 19:37:43,TRUE,"849706649849925633","849707643799207936","4229341","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suebecks",0,FALSE,FALSE,NA,NA
"449","@sallyburruk @jamesclay No wifi? #lthechat https://t.co/7xiw31rTrq",FALSE,1,"sallyburruk",2017-04-05 19:37:39,FALSE,"849707044814946306","849707627475075074","487711948","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willhaywood",0,FALSE,FALSE,NA,NA
"450","@mberry @CharHarAgain @mattcornock @JennyLewinJones @kjhaxton We have teaching spaces with chandeliers and disco glitterballs! #LTHEchat",FALSE,1,"mberry",2017-04-05 19:37:39,FALSE,"849707359735828481","849707624878702592","8496052","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","srowett",0,FALSE,FALSE,NA,NA
"451","@chrissinerantzi @srowett Some of my best teaching sessions have happened when I’ve had to wing it without the tech… https://t.co/zrmWARL9LD",FALSE,4,"chrissinerantzi",2017-04-05 19:37:29,TRUE,"849706804242239488","849707586102460418","34362372","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kjhaxton",0,FALSE,FALSE,NA,NA
"452","@cpjobling @LTHEchat Hi Chris, what do you mean about full control of virtual spaces? Which ones you select? How th… https://t.co/Dlv8GkWGqi",FALSE,0,"cpjobling",2017-04-05 19:37:29,TRUE,"849707137966145536","849707582969323524","4229341","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","chrissinerantzi",0,FALSE,FALSE,NA,NA
"453","@jamesclay If you have a ""bad"" learning space you certainly know about it! #LTHEchat",FALSE,2,"jamesclay",2017-04-05 19:37:07,FALSE,"849706067231735810","849707490346508293","2272841","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","emmfletcher",1,FALSE,FALSE,NA,NA
"454","A4 #lthechat

Probably a direct relationship to how much they can affect it…
Students &lt;10%
Academic &gt;10% but &lt;60%
A… https://t.co/R0kzSTUYd8",FALSE,1,NA,2017-04-05 19:36:54,TRUE,NA,"849707436453834756",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","simonrae",0,FALSE,FALSE,NA,NA
"455","#LTHEchat A4 Not sure teaching staff have much say over learning spaces. We thankfully did when designed new spaces in Med School #LTHEchat",FALSE,2,NA,2017-04-05 19:36:49,FALSE,NA,"849707417067802624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nlafferty",0,FALSE,FALSE,NA,NA
"456","@mattcornock #LTHEchat  Agreed but aren't most of the examples of these flexible spaces in HE the product of small-… https://t.co/LbTLXOADjX",FALSE,1,"mattcornock",2017-04-05 19:36:47,TRUE,"849706853932118016","849707406036791296","20971476","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","profpeterbrad",0,FALSE,FALSE,NA,NA
"457","@MartinRich106 computer rooms....... #lthechat",FALSE,0,"MartinRich106",2017-04-05 19:36:39,FALSE,"849707227371982849","849707374457892865","728575226708119553","<a href=""http://www.tchat.io"" rel=""nofollow"">tchat.io</a>","dave_thesmith",0,FALSE,FALSE,NA,NA
"458","@CharHarAgain @mattcornock @JennyLewinJones @kjhaxton And bunting! Learning spaces should have bunting! #lthechat",FALSE,1,"CharHarAgain",2017-04-05 19:36:36,FALSE,"849706809527083009","849707359735828481","119151847","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mberry",0,FALSE,FALSE,NA,NA
"459","A4 Definitely relevant. We have few temp classrooms which are perfectly serviceable but seem to suck the life out of lec &amp; stus #LTHEchat",FALSE,0,NA,2017-04-05 19:36:33,FALSE,NA,"849707349552058368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CharHarAgain",0,FALSE,FALSE,NA,NA
"460","@jamesclay Completely disagre. Many of my former colleagues talked about how spaces were conducive or not to intend… https://t.co/7sfehG6h16",FALSE,1,"jamesclay",2017-04-05 19:36:32,TRUE,"849706067231735810","849707345055756291","2272841","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattcornock",0,FALSE,FALSE,NA,NA
"461","@mattcornock What sort of equipment Matt? #LTHEchat",FALSE,0,"mattcornock",2017-04-05 19:36:30,FALSE,"849706853932118016","849707338189680645","20971476","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andrewmid",0,FALSE,FALSE,NA,NA
"462","@mattcornock This is so true, it's not just the physical space that is important #LTHEchat",FALSE,0,"mattcornock",2017-04-05 19:36:24,FALSE,"849707011885367296","849707312088576000","20971476","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","J_westwood",0,FALSE,FALSE,NA,NA
"463","A3: Learning is more significant to me as a student. Space can be anywhere but #learning #education isn't. Is 1-tim… https://t.co/m3E8x8InOV",FALSE,0,NA,2017-04-05 19:36:22,TRUE,NA,"849707303972503552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KiuSum",0,FALSE,FALSE,NA,NA
"464","A4: #LTHEchat https://t.co/zsk5jY3jWa",FALSE,0,NA,2017-04-05 19:36:12,FALSE,NA,"849707259869487104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cpjobling",0,FALSE,FALSE,NA,NA
"465","A4 #LTHEchat also recognising the importance of avoiding really unpleasant spaces (every university must have some of these)",FALSE,0,NA,2017-04-05 19:36:04,FALSE,NA,"849707227371982849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MartinRich106",0,FALSE,FALSE,NA,NA
"466","@mattcornock @andrewmid Hi Matt, wondering about life in these spaces... any spaces... what brings them alive? #LTHEchat",FALSE,0,"mattcornock",2017-04-05 19:35:58,FALSE,"849706419024777216","849707201346273280","20971476","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","chrissinerantzi",0,FALSE,FALSE,NA,NA
"467","A4 The number of HEIs that provide PBL space and then fail to distinguish it from raked theatres in the timetabling 'hat'. #LTHEchat",FALSE,0,NA,2017-04-05 19:35:47,FALSE,NA,"849707155221622784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","S_J_Lancaster",0,FALSE,FALSE,NA,NA
"468","@jamesclay just got a green tea :) living the dream #lthechat",FALSE,1,"jamesclay",2017-04-05 19:35:46,FALSE,"849707020680908800","849707150083588096","2272841","<a href=""http://www.tchat.io"" rel=""nofollow"">tchat.io</a>","dave_thesmith",0,FALSE,FALSE,NA,NA
"469","@LTHEchat The only spaces that are have full control of are virtual … I usually have to adapt to the physical space… https://t.co/CN6EZtaxxg",FALSE,0,"LTHEchat",2017-04-05 19:35:43,TRUE,"849705599638155264","849707137966145536","2659221798","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cpjobling",0,FALSE,FALSE,NA,NA
